STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1975;20200428;   10;   9.6;   3.1;    3;   1.2;   6;    6.717;   0;   7.0;   8.6; 1003.48;   11.3;   65.58;   16.3;    7.7;    6.2;eor
       1975;20200429;   10;   7.5;   3.0;    3;   4.1;   6;    0.100;   0;   6.6;  10.6; 1002.47;    9.7;   87.88;   13.6;    6.6;    1.9;eor
       1975;20200430;   10;  13.5;   4.0;    3;   6.0;   8;    3.333;   0;   6.6;  10.9;  998.79;   11.5;   80.83;   15.8;    7.4;    4.1;eor
       1975;20200501;   10;  13.4;   4.7;    3;   1.2;   6;    4.133;   0;   6.5;   9.7;  997.54;   10.2;   78.54;   14.5;    6.5;    4.8;eor
       1975;20200502;   10;  11.5;   4.8;    3;   1.1;   6;    2.567;   0;   5.9;   9.3; 1003.01;   10.0;   76.38;   13.6;    7.3;    5.2;eor
       1975;20200503;   10;   9.3;   3.4;    3;   0.0;   6;    2.150;   0;   6.2;   9.2; 1013.83;   10.1;   75.25;   14.8;    5.6;    2.1;eor
       1975;20200504;   10;  11.8;   3.9;    3;   0.0;   0;   11.050;   0;   3.0;   7.4; 1016.77;    8.8;   67.63;   14.2;    3.5;    1.4;eor
       1975;20200505;   10;  10.1;   3.5;    3;   0.0;   6;    9.933;   0;   1.8;   6.4; 1019.38;    8.2;   62.38;   14.0;    1.3;   -1.5;eor
       1975;20200506;   10;  13.4;   4.2;    3;   0.0;   0;   14.100;   0;   2.4;   7.1; 1022.47;    8.4;   67.13;   14.3;    0.7;   -3.3;eor
       1975;20200507;   10;  12.0;   4.3;    3;   0.0;   0;    6.633;   0;   6.0;   8.5; 1020.95;   10.1;   69.83;   15.1;    4.0;    0.2;eor
       1975;20200508;   10;  10.6;   2.2;    3;   0.0;   6;   12.350;   0;   5.0;   8.0; 1016.79;   11.0;   66.13;   19.3;    1.7;   -1.2;eor
       1975;20200509;   10;   5.8;   1.3;    3;   0.0;   0;    8.650;   0;   3.6;   9.9; 1012.76;   15.2;   61.21;   23.0;    5.8;    1.9;eor
       1975;20200510;   10;  12.0;   3.3;    3;   1.0;   6;    8.733;   0;   4.9;   9.2; 1005.17;   15.9;   53.33;   24.2;    6.6;    4.9;eor
       1975;20200511;   10;  14.6;   5.3;    3;   0.0;   6;    5.200;   0;   4.6;   5.7; 1009.92;    7.5;   56.83;   11.6;    3.5;   -0.1;eor
       1975;20200512;   10;  15.9;   4.0;    3;   3.6;   6;    5.150;   0;   5.4;   7.2; 1013.08;    6.8;   73.04;   10.6;    2.2;   -1.8;eor
       1975;20200513;   10;   9.3;   3.0;    3;   2.1;   6;    4.183;   0;   5.5;   7.9; 1011.02;    7.1;   78.92;   11.5;    3.5;    1.4;eor
       1975;20200514;   10;  12.9;   3.8;    3;   0.0;   0;   10.067;   0;   1.8;   6.2; 1017.42;    7.1;   63.96;   12.2;    1.4;   -1.5;eor
       1975;20200515;   10;  14.4;   4.1;    3;   1.6;   6;    5.100;   0;   4.2;   7.8; 1017.96;    7.2;   77.50;   12.7;   -0.4;   -3.9;eor
       1975;20200516;   10;  12.2;   4.5;    3;   0.0;   6;    6.100;   0;   5.5;   8.4; 1018.10;   10.7;   66.92;   15.9;    5.8;    4.0;eor
       1975;20200517;   10;  12.2;   4.7;    3;   0.0;   6;    6.683;   0;   5.2;   9.2; 1019.05;   11.9;   67.75;   17.2;    6.2;    3.8;eor
       1975;20200518;   10;  11.7;   4.2;    3;   0.6;   6;    0.133;   0;   7.3;  10.7; 1018.37;   13.8;   68.33;   17.0;   11.1;   10.0;eor
       1975;20200519;   10;  11.5;   4.4;    3;   0.0;   6;    7.567;   0;   5.0;  11.7; 1018.61;   13.9;   75.46;   19.0;    7.4;    3.8;eor
       1975;20200520;   10;   6.7;   2.0;    3;   0.0;   0;   12.200;   0;   3.3;   9.4; 1021.42;   13.4;   63.92;   20.0;    4.4;    0.9;eor
       1975;20200521;   10;   9.8;   2.7;    3;   0.0;   0;    9.317;   0;   4.3;  10.0; 1021.53;   15.8;   58.08;   22.0;    8.0;    4.9;eor
       1975;20200522;   10;  11.3;   3.9;    3;   7.1;   6;    1.733;   0;   7.1;  12.3; 1016.56;   16.6;   66.08;   22.2;   12.2;   10.6;eor
       1975;20200523;   10;  14.2;   3.8;    3;   0.5;   6;    5.350;   0;   5.9;  11.3; 1017.13;   13.2;   75.33;   17.0;    8.6;    6.1;eor
       1975;20200524;   10;  15.6;   5.5;    3;   4.4;   6;    4.600;   0;   5.6;  10.8; 1021.07;   12.2;   76.04;   16.0;    8.5;    6.8;eor
       1975;20200525;   10;  11.8;   5.6;    3;   0.0;   6;    2.717;   0;   6.4;  10.4; 1028.13;   12.0;   74.50;   15.2;    8.5;    5.3;eor
       1975;20200526;   10;   6.2;   2.0;    3;   0.0;   0;    6.650;   0;   5.8;  11.3; 1033.43;   13.5;   75.17;   20.3;    8.2;    5.1;eor
       1975;20200527;   10;   9.3;   3.1;    3;   0.0;   0;    9.717;   0;   4.7;  10.4; 1031.13;   14.2;   66.08;   19.7;    7.0;    2.9;eor
       1975;20200528;   10;   9.6;   3.1;    3;   0.0;   0;   13.567;   0;   2.2;   9.0; 1030.56;   13.2;   62.38;   20.0;    5.3;    0.7;eor
       1975;20200529;   10;   7.2;   1.8;    3;   0.0;   0;   13.083;   0;   1.3;   8.9; 1027.73;   14.7;   58.21;   21.9;    5.1;    0.5;eor
       1975;20200530;   10;  11.1;   3.1;    3;   0.0;   0;   11.883;   0;   2.3;   8.9; 1024.65;   15.2;   55.00;   21.2;    7.5;    3.5;eor
       1975;20200531;   10;  14.6;   4.3;    3;   0.0;   0;   10.550;   0;   4.9;  10.1; 1023.68;   14.7;   62.17;   20.2;    8.2;    4.7;eor
       1975;20200601;   10;  11.1;   4.3;    3;   0.0;   0;   15.200;   0;   1.9;   9.6; 1023.38;   16.4;   53.33;   22.6;    8.9;    4.6;eor
       1975;20200602;   10;   8.2;   1.7;    3;   0.0;   0;   14.567;   0;   5.2;  10.2; 1016.14;   19.1;   49.92;   26.6;    9.0;    4.6;eor
       1975;20200603;   10;  11.3;   3.1;    3;   9.0;   6;    9.267;   0;   6.7;  12.9; 1003.36;   18.2;   65.17;   26.4;   12.8;   10.8;eor
       1975;20200604;   10;  12.7;   3.3;    3;   4.4;   6;    1.333;   0;   7.5;  13.6;  992.65;   14.5;   82.42;   20.6;   11.1;   10.7;eor
       1975;20200605;   10;  20.9;   5.6;    3;   5.7;   6;    6.117;   0;   5.7;   9.9;  990.50;   11.9;   72.71;   18.0;    8.1;    6.7;eor
       1975;20200606;   10;  13.9;   5.5;    3;   0.4;   6;    9.133;   0;   3.9;   9.4;  996.66;   11.5;   70.38;   16.2;    6.8;    5.4;eor
       1975;20200607;   10;  16.3;   4.9;    3;   0.1;   6;    5.250;   0;   5.0;  10.2; 1004.01;   13.2;   67.92;   18.2;    9.1;    7.0;eor
       1975;20200608;   10;   7.2;   1.8;    3;   0.0;   0;    5.817;   0;   6.0;  11.4; 1011.95;   14.0;   72.54;   19.1;    8.3;    5.9;eor
       1975;20200609;   10;   8.1;   2.9;    3;   0.0;   0;    6.733;   0;   4.6;  11.1; 1016.37;   14.4;   68.42;   19.5;    9.3;    8.2;eor
       1975;20200610;   10;  11.7;   3.5;    3;   6.3;   6;    9.017;   0;   6.3;  11.6; 1014.70;   16.3;   64.42;   21.3;   10.4;    9.3;eor
       1975;20200611;   10;  10.1;   4.1;    3;   1.2;   6;    0.100;   0;   8.0;  15.2; 1011.13;   15.5;   86.00;   18.0;   14.0;   13.6;eor
       1975;20200612;   10;   9.8;   4.2;    3;   4.9;   6;    7.133;   0;   5.4;  16.8; 1010.12;   18.0;   81.79;   24.3;   14.1;   14.1;eor
       1975;20200613;   10;  13.4;   4.1;    3;  12.2;   6;    2.517;   0;   7.3;  18.1; 1010.89;   17.6;   90.17;   21.5;   15.0;   14.9;eor
       1975;20200614;   10;  10.1;   3.6;    3;   0.0;   6;    2.933;   0;   6.3;  16.4; 1012.12;   17.3;   83.75;   23.0;   13.4;   12.5;eor
       1975;20200615;   10;   8.2;   3.3;    3;   0.0;   0;   14.417;   0;   1.3;  13.2; 1013.72;   18.2;   65.13;   24.7;   11.8;    9.5;eor
       1975;20200616;   10;   7.2;   1.9;    3;   0.0;   0;   15.183;   0;   3.9;  12.2; 1012.63;   19.2;   57.54;   25.7;   10.6;    7.9;eor
       1975;20200617;   10;   8.2;   2.2;    3;   0.0;   0;   14.950;   0;   3.6;  13.3; 1010.44;   20.8;   58.58;   28.1;   10.7;    7.7;eor
       1975;20200618;   10;   8.2;   3.1;    3;   0.1;   6;   10.683;   0;   5.3;  16.2; 1009.15;   19.7;   70.96;   25.2;   13.7;   12.1;eor
       1975;20200619;   10;  11.5;   4.2;    3;   0.0;   6;    2.367;   0;   7.3;  16.4; 1011.88;   17.8;   80.63;   20.1;   15.4;   14.5;eor
       1975;20200620;   10;  12.7;   5.1;    3;   0.0;   0;   10.633;   0;   6.3;  13.8; 1016.82;   17.8;   68.88;   22.7;   13.2;   10.8;eor
       1975;20200621;   10;   8.1;   2.5;    3;   0.0;   0;   14.383;   0;   3.5;  12.8; 1017.67;   18.3;   63.79;   24.7;    9.5;    5.9;eor
       1975;20200622;   10;  11.8;   4.4;    3;   0.0;   0;   13.917;   0;   2.5;  13.1; 1020.85;   18.8;   62.04;   23.5;   10.6;    6.4;eor
       1975;20200623;   10;   8.6;   2.5;    3;   0.0;   0;   15.667;   0;   2.1;  11.6; 1024.04;   18.2;   59.17;   24.5;    8.5;    3.5;eor
       1975;20200624;   10;   9.9;   3.1;    3;   0.0;   0;   15.767;   0;   2.3;  13.6; 1023.80;   20.5;   59.63;   27.0;   11.3;    9.1;eor
       1975;20200625;   10;  10.5;   4.4;    3;   0.0;   6;   11.167;   0;   2.4;  17.9; 1019.94;   22.3;   67.63;   29.0;   15.8;   14.6;eor
       1975;20200626;   10;  10.8;   3.9;    3;   0.0;   0;   13.333;   0;   1.1;  16.7; 1013.09;   24.4;   57.54;   30.6;   16.8;   13.7;eor
       1975;20200627;   10;  10.1;   3.0;    3;   3.8;   6;    9.533;   0;   3.6;  18.8; 1007.22;   23.7;   66.88;   30.6;   17.6;   14.4;eor
       1975;20200628;   10;  11.5;   3.3;    3;   4.4;   6;    3.033;   0;   6.4;  16.7; 1009.18;   18.3;   80.00;   22.1;   13.2;    9.6;eor
       1975;20200629;   10;  14.6;   4.6;    3;   0.1;   6;   10.233;   0;   4.9;  11.7; 1007.98;   17.8;   59.96;   23.1;   11.5;    8.4;eor
       1975;20200630;   10;  16.6;   6.4;    3;   1.4;   6;    0.183;   0;   7.5;  12.3; 1004.30;   15.3;   71.17;   17.1;   12.3;   12.3;eor
       1975;20200701;   10;  11.8;   3.9;    3;   9.4;   6;    4.617;   0;   7.0;  15.6; 1003.27;   16.7;   82.17;   22.4;   12.4;   11.9;eor
       1975;20200702;   10;   7.9;   2.6;    3;  13.5;   6;    1.417;   0;   6.8;  16.3; 1007.11;   15.9;   90.13;   21.4;   13.3;   11.7;eor
       1975;20200703;   10;  15.8;   3.9;    3;   0.4;   6;    3.817;   0;   6.5;  14.7; 1012.05;   16.9;   77.21;   21.0;   13.0;   11.9;eor
       1975;20200704;   10;  13.5;   5.9;    3;   5.0;   6;    0.000;   0;   7.8;  16.2; 1009.48;   16.6;   84.96;   17.6;   14.4;   13.9;eor
       1975;20200705;   10;  18.2;   6.2;    3;   2.1;   6;    3.900;   0;   6.4;  16.8; 1004.91;   18.0;   81.00;   22.7;   13.4;   12.3;eor
       1975;20200706;   10;  15.8;   6.1;    3;   6.5;   6;    7.783;   0;   4.9;  12.3; 1008.37;   13.7;   78.67;   17.4;   11.2;    9.5;eor
       1975;20200707;   10;  13.4;   4.5;    3;   0.3;   6;    6.450;   0;   5.4;  11.5; 1014.95;   13.6;   75.00;   19.1;   10.2;    8.5;eor
       1975;20200708;   10;   9.6;   3.4;    3;   0.3;   6;    5.183;   0;   6.4;  11.3; 1013.20;   13.9;   71.88;   18.0;    8.9;    7.2;eor
       1975;20200709;   10;   9.1;   2.2;    3;  24.7;   6;    0.000;   0;   7.7;  12.9; 1011.05;   11.9;   91.88;   14.1;    8.9;    7.5;eor
       1975;20200710;   10;  11.7;   4.0;    3;   5.2;   6;    2.150;   0;   6.3;  12.9; 1009.04;   12.8;   87.38;   15.8;    8.7;    5.9;eor
       1975;20200711;   10;  12.2;   4.1;    3;   1.5;   6;   10.100;   0;   2.7;  11.2; 1020.43;   13.5;   74.29;   18.7;    7.9;    5.9;eor
       1975;20200712;   10;   9.9;   3.2;    3;   0.0;   0;   11.250;   0;   2.6;  11.1; 1025.15;   14.4;   70.33;   19.9;    7.1;    3.6;eor
       1975;20200713;   10;   8.6;   2.2;    3;   0.0;   0;   14.033;   0;   4.4;  11.6; 1021.32;   15.7;   68.08;   21.8;    7.5;    3.4;eor
       1975;20200714;   10;   8.2;   2.5;    3;   6.9;   6;    2.983;   0;   6.9;  14.1; 1012.68;   15.6;   80.75;   20.9;   11.3;    8.0;eor
       1975;20200715;   10;  10.3;   2.7;    3;   0.0;   6;    6.783;   0;   5.9;  13.5; 1011.16;   16.2;   74.92;   20.3;   12.3;   10.5;eor
       1975;20200716;   10;   7.7;   2.0;    3;   0.0;   0;    6.433;   0;   5.3;  12.3; 1014.77;   16.0;   69.75;   20.9;   10.7;    8.3;eor
       1975;20200717;   10;   6.9;   1.8;    3;   0.0;   0;   12.633;   0;   2.4;  12.5; 1018.14;   17.0;   67.54;   23.7;    9.1;    5.9;eor
       1975;20200718;   10;   6.7;   2.1;    3;   0.0;   0;    9.900;   0;   5.5;  14.1; 1017.56;   19.7;   63.83;   26.0;   12.1;    9.4;eor
       1975;20200719;   10;  11.1;   3.4;    3;   0.1;   6;    5.050;   0;   6.9;  16.4; 1013.53;   20.9;   67.75;   27.1;   14.4;   12.0;eor
       1975;20200720;   10;  12.2;   4.3;    3;   0.0;   6;    9.000;   0;   4.2;  12.7; 1016.15;   16.5;   69.46;   20.9;   10.0;    6.3;eor
       1975;20200721;   10;  11.7;   3.1;    3;   1.3;   6;    7.700;   0;   3.2;  11.9; 1020.25;   14.0;   76.08;   19.0;    8.9;    5.6;eor
       1975;20200722;   10;   9.8;   2.5;    3;   0.0;   6;    6.117;   0;   5.5;  11.5; 1020.19;   14.5;   71.58;   20.1;    8.7;    4.8;eor
       1975;20200723;   10;   9.6;   2.2;    3;   0.0;   6;    7.567;   0;   6.3;  11.9; 1014.68;   17.1;   63.04;   22.3;   10.3;    9.2;eor
       1975;20200724;   10;  12.7;   4.1;    3;   0.6;   6;    5.917;   0;   5.3;  14.7; 1007.96;   17.9;   71.92;   22.4;   11.8;    9.0;eor
       1975;20200725;   10;  10.6;   3.8;    3;   5.1;   6;    4.617;   0;   6.1;  16.0; 1008.93;   18.3;   77.29;   24.0;   11.2;    7.7;eor
       1975;20200726;   10;  12.5;   4.2;    3;   4.9;   6;    5.783;   0;   5.5;  16.5; 1007.67;   18.3;   79.00;   22.8;   13.5;   10.9;eor
       1975;20200727;   10;   9.9;   3.3;    3;   0.0;   6;    4.283;   0;   5.8;  15.5; 1011.91;   18.3;   74.71;   21.3;   13.0;   10.4;eor
       1975;20200728;   10;  12.3;   5.2;    3;   0.5;   6;    5.217;   0;   6.1;  14.0; 1007.03;   18.1;   67.71;   22.2;   13.7;   11.8;eor
       1975;20200729;   10;  14.7;   5.5;    3;   0.7;   6;    1.867;   0;   6.2;  11.6; 1014.49;   15.8;   65.17;   18.9;   12.3;    9.1;eor
       1975;20200730;   10;   9.8;   3.3;    3;   0.0;   0;    5.517;   0;   4.8;  11.9; 1018.62;   15.6;   68.58;   20.5;   11.3;    9.0;eor
       1975;20200731;   10;   6.7;   1.8;    3;   0.0;   0;   11.900;   0;   2.9;  13.5; 1017.19;   18.5;   65.83;   26.2;    9.8;    7.7;eor
       1975;20200801;   10;  10.8;   4.2;    3;   0.0;   6;    7.750;   0;   5.2;  15.7; 1012.72;   21.6;   61.79;   28.1;   14.9;   12.4;eor
       1975;20200802;   10;  13.9;   2.7;    3;   2.7;   6;    5.633;   0;   6.7;  16.2; 1011.42;   18.1;   79.04;   24.2;   12.6;    9.6;eor
       1975;20200803;   10;   8.2;   2.9;    3;   0.0;   6;   10.000;   0;   4.3;  13.2; 1011.43;   15.8;   75.46;   21.4;    9.5;    6.2;eor
       1975;20200804;   10;   9.9;   2.8;    3;   0.0;   0;   11.367;   0;   2.8;  12.0; 1013.75;   15.3;   71.29;   21.5;    9.9;    7.2;eor
       1975;20200805;   10;  13.4;   4.0;    3;   0.0;   0;   12.383;   0;   3.4;  12.4; 1014.64;   21.1;   52.46;   27.9;   12.9;   12.1;eor
       1975;20200806;   10;   7.7;   2.3;    3;   0.0;   0;   13.767;   0;   1.6;  12.8; 1018.21;   24.2;   45.17;   31.7;   15.7;   11.2;eor
       1975;20200807;   10;   8.2;   2.8;    3;   0.0;   0;   13.417;   0;   1.0;  15.4; 1019.91;   24.4;   52.71;   31.6;   15.5;   11.2;eor
       1975;20200808;   10;   7.4;   2.1;    3;   0.0;   0;   11.717;   0;   2.8;  18.4; 1018.60;   25.6;   58.96;   33.3;   17.7;   15.8;eor
       1975;20200809;   10;   7.9;   3.0;    3;   0.0;   0;    9.100;   0;   5.6;  17.2; 1017.41;   24.6;   58.33;   31.3;   17.6;   15.0;eor
       1975;20200810;   10;   9.4;   3.2;    3;   0.0;   0;   12.200;   0;   2.2;  19.5; 1016.13;   25.3;   62.83;   33.0;   18.0;   15.6;eor
       1975;20200811;   10;  11.0;   4.1;    3;   0.0;   0;   13.250;   0;   0.8;  18.0; 1017.86;   24.9;   59.83;   32.1;   17.8;   15.6;eor
       1975;20200812;   10;  10.1;   4.1;    3;   0.0;   0;   12.083;   0;   3.2;  16.1; 1016.60;   24.1;   55.58;   32.7;   15.3;   13.9;eor
       1975;20200813;   10;  11.1;   4.2;    3;   0.0;   0;   11.917;   0;   2.6;  15.8; 1012.82;   23.1;   57.96;   31.4;   16.2;   14.6;eor
       1975;20200814;   10;   7.7;   2.4;    3;   0.0;   0;    9.983;   0;   5.5;  16.2; 1011.07;   23.1;   58.38;   29.7;   16.4;   15.2;eor
       1975;20200815;   10;   8.6;   2.5;    3;   0.0;   0;   11.967;   0;   1.8;  16.0; 1012.54;   23.5;   59.25;   31.7;   14.9;   13.7;eor
       1975;20200816;   10;   9.6;   3.0;    3;   0.0;   0;    9.850;   0;   1.8;  15.2; 1011.17;   24.3;   53.08;   31.7;   16.7;   14.2;eor
       1975;20200817;   10;   9.8;   3.0;    3;   1.4;   6;    9.367;   0;   4.9;  15.7; 1007.76;   22.3;   60.33;   30.2;   15.9;   13.6;eor
       1975;20200818;   10;  10.6;   2.3;    3;   0.1;   6;    7.617;   0;   6.4;  17.7; 1007.89;   20.0;   77.25;   25.3;   15.4;   11.4;eor
       1975;20200819;   10;   8.6;   1.9;    3;   0.0;   0;   10.600;   0;   3.7;  15.4; 1008.28;   20.2;   68.17;   26.5;   12.9;    9.3;eor
       1975;20200820;   10;   9.9;   3.3;    3;   0.0;   6;    2.617;   0;   6.6;  18.5; 1007.05;   22.9;   66.04;   27.7;   19.4;   17.5;eor
       1975;20200821;   10;   8.4;   3.4;    3;   3.5;   6;    2.767;   0;   6.7;  21.4; 1007.95;   23.0;   76.63;   27.4;   18.2;   15.7;eor
       1975;20200822;   10;  15.1;   3.9;    3;   1.1;   6;    3.800;   0;   6.1;  16.9; 1010.39;   19.4;   77.08;   25.1;   15.2;   13.1;eor
       1975;20200823;   10;  14.4;   5.6;    3;   3.6;   6;    5.633;   0;   5.0;  15.4; 1010.29;   17.4;   78.79;   22.4;   14.0;   12.3;eor
       1975;20200824;   10;  14.1;   3.3;    3;  10.0;   6;    0.933;   0;   6.3;  15.3; 1010.60;   14.6;   91.79;   18.3;   12.8;   11.6;eor
       1975;20200825;   10;  14.6;   3.7;    3;   6.8;   6;    2.717;   0;   6.4;  14.4; 1007.66;   15.4;   83.33;   19.5;    9.7;    7.8;eor
       1975;20200826;   10;  17.7;   7.0;    3;   8.5;   6;    0.933;   0;   7.0;  16.9;  998.22;   16.6;   89.29;   18.9;   14.6;   14.1;eor
       1975;20200827;   10;  14.1;   4.6;    3;   1.3;   6;    4.683;   0;   6.4;  13.2; 1010.73;   15.4;   75.88;   18.9;   12.2;   10.7;eor
       1975;20200828;   10;   9.1;   3.6;    3;   0.3;   6;    4.467;   0;   5.5;  14.0; 1000.64;   16.1;   77.25;   22.2;   13.0;   10.2;eor
       1975;20200829;   10;  11.7;   3.3;    3;   0.0;   0;    7.933;   0;   3.8;  13.5; 1001.42;   16.3;   74.13;   21.1;   11.1;    6.9;eor
       1975;20200830;   10;   7.4;   1.8;    3;   0.0;   0;    9.883;   0;   2.5;  13.2; 1007.68;   16.6;   73.08;   23.3;    8.6;    6.5;eor
       1975;20200831;   10;   8.1;   3.1;    3;   0.0;   6;    4.300;   0;   6.3;  12.9; 1015.18;   15.7;   73.67;   20.4;   12.4;   10.2;eor
       1975;20200901;   10;   9.1;   2.7;    3;   0.1;   6;   11.650;   0;   2.6;  10.3; 1017.78;   14.6;   64.79;   20.8;    7.9;    4.5;eor
       1975;20200902;   10;   9.4;   2.1;    3;   0.0;   0;    7.917;   0;   4.4;  11.6; 1016.48;   14.0;   75.25;   20.6;    7.6;    5.1;eor
       1975;20200903;   10;  11.3;   3.9;    3;  12.2;   6;    4.383;   0;   5.9;  13.2; 1014.93;   13.7;   84.75;   19.4;    6.7;    3.1;eor
       1975;20200904;   10;   8.9;   3.8;    3;   2.0;   6;    6.867;   0;   6.4;  15.3; 1015.85;   16.9;   80.42;   21.4;   13.2;   11.8;eor
       1975;20200905;   10;  14.4;   3.7;    3;   1.0;   6;    3.350;   0;   6.3;  13.1; 1013.62;   14.6;   79.38;   18.9;   12.0;    9.6;eor
       1975;20200906;   10;  11.1;   3.4;    3;   9.9;   6;    3.883;   0;   5.4;  12.4; 1015.68;   12.8;   84.54;   17.4;   10.4;    8.6;eor
       1975;20200907;   10;   9.8;   3.3;    3;   0.3;   6;    4.467;   0;   5.0;  13.0; 1020.08;   14.3;   80.29;   18.4;   11.1;    9.8;eor
       1975;20200908;   10;  11.8;   5.1;    3;   0.0;   6;    0.950;   0;   7.0;  15.8; 1020.14;   16.2;   84.88;   20.2;   12.7;   10.5;eor
       1975;20200909;   10;  12.0;   5.0;    3;   1.8;   6;    0.100;   0;   6.6;  17.6; 1016.69;   17.1;   89.71;   20.2;   11.2;    8.3;eor
       1975;20200910;   10;   9.1;   2.7;    3;   0.0;   6;    6.100;   0;   4.8;  12.1; 1018.85;   13.8;   77.50;   18.0;   10.2;    7.7;eor
       1975;20200911;   10;   8.1;   2.4;    3;   0.0;   0;    6.383;   0;   5.4;  11.9; 1015.45;   14.8;   72.58;   19.5;    9.6;    7.1;eor
       1975;20200912;   10;  13.7;   3.7;    3;   0.1;   6;    5.283;   0;   4.1;  12.9; 1015.59;   14.0;   81.25;   19.4;    8.8;    5.7;eor
       1975;20200913;   10;  13.0;   4.3;    3;   0.0;   0;    9.633;   0;   5.5;  14.0; 1021.69;   16.3;   76.92;   22.1;   10.1;    7.5;eor
       1975;20200914;   10;   5.7;   1.7;    3;   0.0;   0;   11.517;   0;   2.7;  16.1; 1023.53;   18.9;   76.42;   27.5;   11.1;    7.2;eor
       1975;20200915;   10;   5.7;   1.6;    3;   0.0;   0;   10.633;   0;   3.7;  17.4; 1018.16;   20.8;   74.00;   29.9;   13.9;   10.1;eor
       1975;20200916;   10;  12.9;   3.5;    3;   0.0;   4;    7.967;   0;   1.8;  15.5; 1017.96;   16.1;   84.83;   22.6;   10.0;    8.5;eor
       1975;20200917;   10;   9.6;   2.9;    3;   0.0;   0;   11.050;   0;   1.8;   9.1; 1028.19;   11.5;   70.04;   17.5;    4.9;    1.3;eor
       1975;20200918;   10;   7.4;   2.3;    3;   0.0;   0;   11.517;   0;   1.3;   8.6; 1027.47;   11.4;   68.13;   19.2;    2.0;   -1.0;eor
       1975;20200919;   10;   8.2;   2.7;    3;   0.0;   0;    9.200;   0;   4.7;   9.9; 1021.82;   12.8;   70.46;   20.0;    5.2;    1.3;eor
       1975;20200920;   10;   7.2;   2.5;    3;   0.0;   0;   11.517;   0;   0.5;  10.0; 1018.79;   13.9;   66.83;   22.2;    4.9;    0.4;eor
       1975;20200921;   10;   6.3;   1.6;    3;   0.0;   0;   11.383;   0;   0.6;  11.3; 1015.65;   14.8;   71.58;   23.9;    7.3;    3.8;eor
       1975;20200922;   10;   5.7;   1.5;    3;   0.0;   0;   11.033;   0;   0.0;  12.5; 1008.00;   15.4;   74.58;   24.4;    7.3;    5.3;eor
       1975;20200923;   10;   9.8;   2.5;    3;   0.1;   6;    8.767;   0;   3.2;  12.5; 1001.88;   16.0;   71.54;   23.4;    7.2;    3.4;eor
       1975;20200924;   10;  13.2;   5.0;    3;   0.0;   0;    6.267;   0;   5.2;  11.6;  999.32;   15.7;   64.88;   18.5;   11.7;    8.0;eor
       1975;20200925;   10;   8.7;   3.4;    3;   0.0;   6;    4.283;   0;   5.9;  10.5;  994.78;   12.8;   71.58;   16.5;    5.9;    1.6;eor
       1975;20200926;   10;  13.9;   3.1;    3;  11.6;   6;    0.000;   0;   7.2;  11.1;  994.31;   10.9;   84.46;   16.7;    4.5;    1.7;eor
       1975;20200927;   10;  10.5;   2.9;    3;   6.6;   6;    0.000;   0;   7.8;  12.2; 1001.49;   11.2;   91.96;   13.5;   10.6;    9.4;eor
       1975;20200928;   10;   6.9;   2.5;    3;   0.0;   6;    0.050;   0;   6.9;  12.4; 1008.11;   12.1;   87.92;   14.0;    9.2;    6.9;eor
       1975;20200929;   10;   7.9;   2.6;    3;   0.0;   6;    6.417;   0;   4.9;  11.7; 1013.57;   13.3;   77.33;   17.8;    7.4;    4.2;eor
       1975;20200930;   10;   8.2;   2.5;    3;   0.0;   0;    4.850;   0;   5.0;  14.4; 1013.16;   14.9;   85.38;   19.0;   11.1;    7.9;eor
       1975;20201001;    3;  12.5;   4.7;    3;   0.0;   6;    8.017;   0;   3.3;  12.1; 1003.74;   13.7;   78.00;   18.4;    9.6;    6.0;eor
       1975;20201002;    3;  11.7;   4.8;    3;   0.0;   6;    0.400;   0;   6.8;  13.4;  998.48;   14.1;   83.58;   16.7;   12.3;   11.4;eor
       1975;20201003;    3;  13.4;   6.0;    3;   0.0;   6;    0.700;   0;   7.3;  14.5;  991.60;   15.4;   82.46;   18.2;   11.7;    9.5;eor
       1975;20201004;    3;  14.6;   5.3;    3;   0.0;   6;    4.600;   0;   3.9;  10.4;  993.70;   12.6;   71.46;   17.2;    9.1;    6.0;eor
       1975;20201005;    3;  10.1;   3.4;    3;   0.8;   6;    2.617;   0;   4.7;  10.2;  999.90;   11.1;   76.67;   15.9;    7.4;    3.9;eor
       1975;20201006;    3;  12.5;   5.3;    3;   2.7;   6;    0.650;   0;   6.2;  12.1;  996.53;   11.9;   86.92;   15.5;    8.5;    6.6;eor
       1975;20201007;    3;  11.8;   4.1;    3;   1.7;   6;    0.950;   0;   6.6;  12.5; 1004.06;   12.0;   88.54;   16.1;   10.0;    8.5;eor
       1975;20201008;    3;  16.5;   6.2;    3;  17.1;   6;    0.000;   0;   7.0;  12.7; 1008.65;   11.6;   92.17;   14.9;    8.7;    7.3;eor
       1975;20201009;    3;   9.8;   3.7;    3;   0.2;   6;    3.317;   0;   6.0;  11.6; 1013.60;   12.1;   82.38;   15.1;    9.0;    7.6;eor
